"film_id","title","most_recent","rental_id","rental_rate","inventory_id","rental_duration","rental_period"
10,"Aladdin Calendar","2005-08-18 20:43:00",12704,"4.99",51,6,3
509,"Language Cowboy","2005-08-18 20:44:14",12705,"0.99",2342,5,5
240,"Dolls Rage","2005-08-18 20:44:34",12706,"2.99",1079,7,8
344,"Fury Murder","2005-08-18 20:52:02",12707,"0.99",1565,3,7
756,"Saddle Antitrust","2005-08-18 20:59:17",12708,"2.99",3448,7,6
848,"Stone Fire","2005-08-18 20:59:51",12709,"0.99",3878,3,8
661,"Past Suicides","2005-08-18 21:02:50",12710,"4.99",3011,5,8
555,"Mallrats United","2005-08-18 21:03:32",12711,"0.99",2530,4,8
576,"Mighty Luck","2005-08-18 21:04:13",12712,"2.99",2628,7,7
329,"Forrest Sons","2005-08-18 21:07:28",12713,"2.99",1505,4,6
191,"Crooked Frogmen","2005-08-18 21:08:01",12714,"0.99",868,6,9
824,"Spartacus Cheaper","2005-08-18 21:09:38",12715,"4.99",3768,4,3
776,"Secret Groundhog","2005-08-18 21:15:40",12717,"4.99",3551,6,2
707,"Quest Mussolini","2005-08-18 21:21:44",12718,"2.99",3221,5,2
587,"Mod Secretary","2005-08-18 21:28:42",12720,"4.99",2676,6,7
233,"Disciple Mother","2005-08-18 21:30:12",12721,"0.99",1045,3,4
203,"Daisy Menagerie","2005-08-18 21:33:53",12722,"4.99",913,5,9
906,"Tramp Others","2005-08-18 21:34:16",12723,"0.99",4167,4,4
481,"Jekyll Frogmen","2005-08-18 21:37:20",12724,"2.99",2224,4,9
887,"Thief Pelican","2005-08-18 21:43:09",12725,"4.99",4071,5,5
4,"Affair Prejudice","2005-08-18 21:44:46",12726,"2.99",20,5,1
3,"Adaptation Holes","2005-08-18 21:45:15",12727,"2.99",15,7,6
693,"Potter Connecticut","2005-08-18 21:47:48",12728,"2.99",3156,5,7
812,"Smoking Barbarella","2005-08-18 21:52:59",12729,"0.99",3711,7,3
15,"Alien Center","2005-08-18 21:55:01",12730,"2.99",75,5,4
374,"Graffiti Love","2005-08-18 21:55:38",12731,"0.99",1719,3,5
728,"Reunion Witches","2005-08-18 21:57:50",12732,"0.99",3307,3,1
714,"Random Go","2005-08-18 21:59:00",12733,"2.99",3243,6,6
790,"Shootist Superfly","2005-08-18 22:04:52",12734,"0.99",3619,6,7
805,"Sleepless Monsoon","2005-08-18 22:04:54",12735,"4.99",3679,5,5
161,"Clue Grail","2005-08-18 22:11:37",12737,"4.99",736,6,8
939,"Vertigo Northwest","2005-08-18 22:11:47",12738,"2.99",4313,4,9
897,"Torque Bound","2005-08-18 22:15:18",12739,"4.99",4129,3,9
255,"Driving Polish","2005-08-18 22:17:04",12740,"4.99",1157,6,5
451,"Igby Maker","2005-08-18 22:17:05",12741,"4.99",2084,7,7
378,"Greatest North","2005-08-18 22:22:03",12742,"2.99",1742,5,4
577,"Mile Mulan","2005-08-18 22:22:31",12743,"0.99",2630,4,9
835,"Spy Mile","2005-08-18 22:22:36",12744,"2.99",3815,6,6
58,"Beach Heartbreakers","2005-08-18 22:22:45",12745,"2.99",262,6,2
888,"Thin Sagebrush","2005-08-18 22:28:22",12747,"4.99",4075,5,4
715,"Range Moonwalker","2005-08-18 22:29:05",12748,"4.99",3249,3,6
181,"Contact Anonymous","2005-08-18 22:31:21",12749,"2.99",828,7,2
813,"Smoochy Control","2005-08-18 22:32:39",12750,"0.99",3717,7,8
612,"Mussolini Spoilers","2005-08-18 22:33:22",12751,"2.99",2791,6,2
786,"Shepherd Midsummer","2005-08-18 22:33:36",12752,"0.99",3595,7,9
327,"Fool Mockingbird","2005-08-18 22:37:39",12753,"4.99",1494,3,9
902,"Trading Pinocchio","2005-08-18 22:37:41",12754,"4.99",4154,6,9
21,"American Circus","2005-08-18 22:38:47",12755,"4.99",105,3,4
400,"Hardly Robbers","2005-08-18 22:52:13",12756,"2.99",1840,7,3
244,"Dorado Notting","2005-08-18 22:57:45",12757,"4.99",1095,5,3
493,"Kane Exorcist","2005-08-18 22:58:34",12758,"0.99",2279,5,4
911,"Trip Newton","2005-08-18 23:03:19",12760,"4.99",4188,7,6
589,"Modern Dorado","2005-08-18 23:05:22",12761,"0.99",2684,3,4
853,"Stranger Strangers","2005-08-18 23:06:54",12762,"4.99",3909,3,3
86,"Boogie Amelie","2005-08-18 23:07:01",12763,"4.99",393,6,3
6,"Agent Truman","2005-08-18 23:14:15",12764,"2.99",26,3,4
485,"Jersey Sassy","2005-08-18 23:21:50",12765,"4.99",2244,6,10
817,"Soldiers Evolution","2005-08-18 23:25:20",12766,"4.99",3737,7,9
736,"Robbery Bright","2005-08-18 23:25:49",12767,"0.99",3351,4,10
434,"Horror Reign","2005-08-18 23:26:11",12768,"0.99",1993,3,1
206,"Dancing Fever","2005-08-18 23:26:40",12769,"0.99",926,6,7
361,"Gleaming Jawbreaker","2005-08-18 23:29:00",12770,"2.99",1654,5,8
676,"Philadelphia Wife","2005-08-18 23:29:23",12771,"4.99",3076,7,4
263,"Durham Panky","2005-08-18 23:29:25",12772,"4.99",1179,6,5
959,"Warlock Werewolf","2005-08-18 23:32:19",12773,"2.99",4390,6,9
787,"Shining Roses","2005-08-18 23:34:22",12774,"0.99",3601,4,10
953,"Wait Cider","2005-08-18 23:35:56",12775,"0.99",4374,3,8
510,"Lawless Vision","2005-08-18 23:37:33",12776,"4.99",2345,6,5
760,"Samurai Lion","2005-08-18 23:39:22",12777,"2.99",3467,5,9
791,"Show Lord","2005-08-18 23:40:23",12778,"4.99",3626,3,1
394,"Hamlet Wisdom","2005-08-18 23:44:00",12779,"2.99",1814,7,8
11,"Alamo Videotape","2005-08-18 23:48:16",12780,"0.99",54,6,2
264,"Dwarfs Alter","2005-08-18 23:50:24",12781,"2.99",1187,6,3
319,"Fish Opus","2005-08-18 23:56:23",12782,"2.99",1454,4,7
246,"Doubtfire Labyrinth","2005-08-19 00:01:14",12783,"4.99",1109,5,2
99,"Bringing Hysterical","2005-08-19 00:02:46",12784,"2.99",447,7,1
912,"Trojan Tomorrow","2005-08-19 00:05:49",12785,"2.99",4190,3,2
440,"Hunger Roof","2005-08-19 00:07:58",12787,"0.99",2023,6,5
140,"Cheaper Clyde","2005-08-19 00:15:09",12788,"0.99",644,6,8
526,"Lock Rear","2005-08-19 00:16:19",12789,"2.99",2412,7,6
284,"Enemy Odds","2005-08-19 00:16:54",12790,"4.99",1281,5,7
786,"Shepherd Midsummer","2005-08-19 00:17:09",12791,"0.99",3594,7,3
266,"Dynamite Tarzan","2005-08-19 00:20:36",12793,"0.99",1195,4,9
348,"Gandhi Kwai","2005-08-19 00:20:37",12794,"0.99",1586,7,7
602,"Mourning Purple","2005-08-19 00:21:52",12795,"0.99",2745,5,3
284,"Enemy Odds","2005-08-19 00:22:24",12796,"4.99",1285,5,0
349,"Gangs Pride","2005-08-19 00:24:08",12797,"2.99",1595,4,2
922,"Undefeated Dalmations","2005-08-19 00:24:33",12798,"4.99",4244,7,2
849,"Storm Happiness","2005-08-19 00:27:01",12799,"0.99",3885,6,3
57,"Basic Easy","2005-08-19 00:27:11",12800,"2.99",257,4,3
214,"Daughter Madigan","2005-08-19 00:27:19",12801,"4.99",960,3,7
537,"Lover Truman","2005-08-19 00:27:41",12802,"2.99",2461,3,9
235,"Divide Monster","2005-08-19 00:28:21",12803,"2.99",1058,6,4
31,"Apache Divine","2005-08-19 00:33:15",12804,"4.99",147,5,9
650,"Pacific Amistad","2005-08-19 00:36:34",12805,"0.99",2964,3,7
980,"Wizard Coldblooded","2005-08-19 00:37:26",12806,"4.99",4488,4,4
504,"Kwai Homeward","2005-08-19 00:38:46",12807,"0.99",2323,5,9
856,"Streetcar Intentions","2005-08-19 00:40:41",12808,"4.99",3920,5,2
436,"Hours Rage","2005-08-19 00:42:24",12809,"0.99",2005,4,4
295,"Expendable Stallion","2005-08-19 00:44:10",12810,"0.99",1340,3,3
139,"Chasing Fight","2005-08-19 00:51:28",12811,"4.99",641,7,5
877,"Taxi Kick","2005-08-19 00:54:02",12812,"0.99",4024,4,3
723,"Reign Gentlemen","2005-08-19 00:54:22",12813,"2.99",3285,3,0
45,"Attraction Newton","2005-08-19 00:58:24",12814,"4.99",204,5,2
96,"Breaking Home","2005-08-19 00:59:42",12815,"2.99",435,4,6
881,"Temple Attraction","2005-08-19 01:04:05",12816,"4.99",4051,5,5
275,"Egypt Tenenbaums","2005-08-19 01:04:35",12817,"0.99",1246,3,6
675,"Phantom Glory","2005-08-19 01:04:59",12818,"2.99",3069,6,7
247,"Downhill Enough","2005-08-19 01:05:05",12819,"0.99",1117,3,3
645,"Others Soup","2005-08-19 01:05:08",12820,"2.99",2936,7,2
748,"Rugrats Shakespeare","2005-08-19 01:07:02",12821,"0.99",3418,4,4
92,"Bowfinger Gables","2005-08-19 01:15:24",12822,"4.99",419,7,1
94,"Braveheart Human","2005-08-19 01:15:47",12823,"2.99",426,7,3
409,"Heartbreakers Bright","2005-08-19 01:18:00",12824,"4.99",1875,3,3
981,"Wolves Desire","2005-08-19 01:23:58",12825,"0.99",4495,7,1
282,"Encounters Curtain","2005-08-19 01:25:11",12826,"0.99",1277,5,8
193,"Crossroads Casualties","2005-08-19 01:27:23",12827,"2.99",880,5,8
915,"Truman Crazy","2005-08-19 01:37:47",12828,"4.99",4208,7,5
250,"Dragon Squad","2005-08-19 01:38:18",12829,"0.99",1129,4,6
890,"Tights Dawn","2005-08-19 01:40:25",12830,"0.99",4080,5,1
416,"Highball Potter","2005-08-19 01:40:43",12831,"0.99",1916,6,9
619,"Neighbors Charade","2005-08-19 01:41:44",12832,"0.99",2820,3,5
814,"Snatch Slipper","2005-08-19 01:42:28",12833,"4.99",3723,6,7
165,"Coldblooded Darling","2005-08-19 01:47:30",12834,"4.99",757,7,5
323,"Flight Lies","2005-08-19 01:47:45",12835,"4.99",1477,7,7
303,"Fantasy Troopers","2005-08-19 01:48:33",12836,"0.99",1380,6,4
496,"Kick Savannah","2005-08-19 01:51:09",12837,"0.99",2288,3,3
268,"Early Home","2005-08-19 01:51:50",12838,"4.99",1207,6,8
429,"Honey Ties","2005-08-19 01:53:43",12839,"0.99",1970,3,9
455,"Impossible Prejudice","2005-08-19 01:54:11",12840,"4.99",2098,7,9
920,"Unbreakable Karate","2005-08-19 01:55:55",12841,"0.99",4233,3,5
557,"Manchurian Curtain","2005-08-19 01:57:21",12842,"2.99",2540,5,9
723,"Reign Gentlemen","2005-08-19 01:58:54",12843,"2.99",3279,3,1
901,"Tracy Cider","2005-08-19 01:59:08",12844,"0.99",4146,3,5
370,"Gorgeous Bingo","2005-08-19 02:02:37",12845,"2.99",1698,4,3
64,"Beethoven Exorcist","2005-08-19 02:03:26",12846,"0.99",286,6,6
85,"Bonnie Holocaust","2005-08-19 02:04:07",12847,"0.99",384,4,4
621,"Network Peak","2005-08-19 02:05:11",12848,"2.99",2833,5,5
764,"Saturday Lambs","2005-08-19 02:05:37",12849,"4.99",3489,3,4
395,"Handicap Boondock","2005-08-19 02:08:06",12850,"0.99",1816,4,1
729,"Rider Caddyshack","2005-08-19 02:12:12",12851,"2.99",3311,5,6
534,"Louisiana Harry","2005-08-19 02:12:40",12852,"0.99",2446,5,0
821,"Sorority Queen","2005-08-19 02:15:32",12853,"0.99",3753,6,8
1000,"Zorro Ark","2005-08-19 02:18:51",12854,"4.99",4577,3,5
637,"Open African","2005-08-19 02:18:58",12855,"4.99",2900,7,0
26,"Annie Identity","2005-08-19 02:19:13",12856,"0.99",132,3,4
938,"Velvet Terminator","2005-08-19 02:20:13",12857,"4.99",4307,3,1
664,"Patriot Roman","2005-08-19 02:22:16",12858,"2.99",3024,6,7
496,"Kick Savannah","2005-08-19 02:23:23",12859,"0.99",2289,3,9
170,"Command Darling","2005-08-19 02:24:41",12860,"4.99",778,5,6
684,"Pizza Jumanji","2005-08-19 02:30:24",12861,"2.99",3115,4,3
104,"Bugsy Song","2005-08-19 02:31:59",12862,"2.99",473,4,7
170,"Command Darling","2005-08-19 02:35:59",12863,"4.99",780,5,2
979,"Witches Panic","2005-08-19 02:38:26",12864,"4.99",4481,6,3
753,"Rush Goodfellas","2005-08-19 02:38:50",12865,"0.99",3437,3,2
383,"Groove Fiction","2005-08-19 02:39:47",12866,"0.99",1766,6,8
982,"Women Dorado","2005-08-19 02:40:11",12867,"0.99",4499,4,1
882,"Tenenbaums Command","2005-08-19 02:47:19",12868,"0.99",4054,4,1
859,"Sugar Wonka","2005-08-19 02:50:36",12869,"4.99",3939,3,7
220,"Deer Virginian","2005-08-19 02:54:38",12870,"2.99",991,7,8
575,"Midsummer Groundhog","2005-08-19 02:55:36",12871,"4.99",2625,3,3
430,"Hook Chariots","2005-08-19 02:57:37",12872,"0.99",1975,7,3
463,"Instinct Airport","2005-08-19 03:05:41",12873,"2.99",2140,4,3
186,"Craft Outfield","2005-08-19 03:07:57",12874,"0.99",848,6,3
373,"Graduate Lord","2005-08-19 03:10:21",12875,"2.99",1708,7,7
175,"Confused Candles","2005-08-19 03:12:19",12876,"2.99",803,3,1
228,"Detective Vision","2005-08-19 03:16:58",12877,"0.99",1016,4,6
263,"Durham Panky","2005-08-19 03:17:08",12878,"4.99",1182,6,4
777,"Secretary Rouge","2005-08-19 03:22:55",12879,"4.99",3556,5,5
743,"Room Roman","2005-08-19 03:27:17",12880,"0.99",3386,7,9
313,"Fidelity Devil","2005-08-19 03:28:13",12881,"4.99",1432,5,6
202,"Daddy Pittsburgh","2005-08-19 03:33:46",12882,"4.99",911,5,2
215,"Dawn Pond","2005-08-19 03:33:47",12883,"4.99",964,4,4
608,"Murder Antitrust","2005-08-19 03:34:04",12884,"2.99",2768,6,9
194,"Crow Grease","2005-08-19 03:37:25",12885,"0.99",883,6,1
466,"Intolerable Intentions","2005-08-19 03:38:32",12886,"4.99",2157,6,7
270,"Earth Vision","2005-08-19 03:38:54",12887,"0.99",1214,7,8
961,"Wash Heavenly","2005-08-19 03:41:09",12888,"4.99",4398,7,5
956,"Wanda Chamber","2005-08-19 03:41:31",12889,"4.99",4376,7,8
839,"Stallion Sundance","2005-08-19 03:42:08",12890,"0.99",3831,5,0
233,"Disciple Mother","2005-08-19 03:46:34",12892,"0.99",1044,3,2
37,"Arizona Bang","2005-08-19 03:46:43",12893,"2.99",168,3,1
1000,"Zorro Ark","2005-08-19 03:49:28",12894,"4.99",4581,3,6
953,"Wait Cider","2005-08-19 03:50:48",12895,"0.99",4372,3,7
31,"Apache Divine","2005-08-19 03:52:44",12896,"4.99",148,5,5
341,"Frost Head","2005-08-19 03:54:34",12898,"0.99",1555,5,4
181,"Contact Anonymous","2005-08-19 04:03:34",12899,"2.99",830,7,1
186,"Craft Outfield","2005-08-19 04:03:49",12900,"0.99",849,6,5
509,"Language Cowboy","2005-08-19 04:09:38",12903,"0.99",2340,5,7
101,"Brotherhood Blanket","2005-08-19 04:10:50",12904,"0.99",459,3,8
233,"Disciple Mother","2005-08-19 04:13:37",12905,"0.99",1043,3,7
447,"Ice Crossing","2005-08-19 04:13:43",12906,"2.99",2060,5,1
624,"Nightmare Chill","2005-08-19 04:16:13",12907,"4.99",2844,3,8
39,"Armageddon Lost","2005-08-19 04:19:05",12908,"0.99",175,5,6
937,"Varsity Trip","2005-08-19 04:20:25",12909,"2.99",4300,7,5
864,"Sundance Invasion","2005-08-19 04:23:13",12910,"0.99",3968,5,1
384,"Grosse Wonderful","2005-08-19 04:24:10",12911,"4.99",1770,5,7
380,"Greek Everyone","2005-08-19 04:24:35",12912,"2.99",1747,7,8
813,"Smoochy Control","2005-08-19 04:25:39",12913,"0.99",3719,7,6
961,"Wash Heavenly","2005-08-19 04:25:59",12914,"4.99",4396,7,4
492,"Jungle Closer","2005-08-19 04:27:05",12916,"0.99",2277,6,2
21,"American Circus","2005-08-19 04:27:11",12917,"4.99",107,3,1
216,"Day Unfaithful","2005-08-19 04:31:36",12918,"4.99",972,3,6
460,"Innocent Usual","2005-08-19 04:32:15",12919,"4.99",2121,3,5
553,"Maker Gables","2005-08-19 04:32:32",12920,"0.99",2516,4,8
170,"Command Darling","2005-08-19 04:47:48",12921,"4.99",781,5,6
76,"Birdcage Casper","2005-08-19 04:48:48",12922,"0.99",342,4,4
305,"Fatal Haunted","2005-08-19 04:50:20",12923,"2.99",1390,6,3
833,"Splendor Patton","2005-08-19 04:51:47",12924,"0.99",3807,5,7
738,"Rocketeer Mother","2005-08-19 04:59:01",12925,"0.99",3361,3,8
5,"African Egg","2005-08-19 05:00:16",12926,"2.99",23,6,7
260,"Dude Blindness","2005-08-19 05:02:46",12927,"4.99",1171,3,4
989,"Working Microcosmos","2005-08-19 05:04:09",12928,"4.99",4531,4,5
334,"Freddy Storm","2005-08-19 05:05:23",12929,"4.99",1531,6,6
964,"Waterfront Deliverance","2005-08-19 05:11:32",12930,"4.99",4410,4,3
675,"Phantom Glory","2005-08-19 05:11:47",12931,"2.99",3070,6,2
499,"King Evolution","2005-08-19 05:17:30",12932,"4.99",2295,3,2
893,"Titans Jerk","2005-08-19 05:18:20",12933,"4.99",4103,4,8
711,"Raging Airplane","2005-08-19 05:18:42",12934,"4.99",3242,4,5
43,"Atlantis Cause","2005-08-19 05:20:25",12935,"2.99",193,6,2
142,"Chicken Hellfighters","2005-08-19 05:25:06",12936,"0.99",654,3,9
838,"Stagecoach Armageddon","2005-08-19 05:25:30",12937,"4.99",3826,5,3
740,"Rollercoaster Bringing","2005-08-19 05:38:25",12939,"2.99",3375,5,4
481,"Jekyll Frogmen","2005-08-19 05:38:29",12940,"2.99",2222,4,1
647,"Outfield Massacre","2005-08-19 05:39:26",12941,"0.99",2951,4,3
858,"Submarine Bed","2005-08-19 05:40:36",12942,"4.99",3938,5,8
857,"Strictly Scarface","2005-08-19 05:46:26",12943,"2.99",3930,3,3
648,"Outlaw Hanky","2005-08-19 05:48:12",12944,"4.99",2956,7,9
794,"Side Ark","2005-08-19 05:51:46",12945,"0.99",3638,5,4
448,"Idaho Love","2005-08-19 05:53:34",12946,"2.99",2066,3,1
207,"Dangerous Uptown","2005-08-19 05:54:21",12947,"4.99",935,7,3
907,"Translation Summer","2005-08-19 05:55:14",12948,"0.99",4173,4,3
915,"Truman Crazy","2005-08-19 05:55:52",12949,"4.99",4209,7,4
236,"Divine Resurrection","2005-08-19 05:55:58",12950,"2.99",1064,4,4
463,"Instinct Airport","2005-08-19 05:56:44",12951,"2.99",2143,4,5
537,"Lover Truman","2005-08-19 06:00:52",12952,"2.99",2460,3,1
862,"Summer Scarface","2005-08-19 06:04:07",12953,"0.99",3954,5,9
785,"Shawshank Bubble","2005-08-19 06:04:34",12954,"4.99",3592,6,9
444,"Hustler Party","2005-08-19 06:05:58",12955,"4.99",2040,3,7
789,"Shock Cabin","2005-08-19 06:06:26",12956,"2.99",3613,7,9
480,"Jeepers Wedding","2005-08-19 06:12:44",12957,"2.99",2219,3,9
916,"Turn Star","2005-08-19 06:19:21",12958,"2.99",4214,3,1
766,"Savannah Town","2005-08-19 06:21:52",12960,"0.99",3498,5,6
988,"Worker Tarzan","2005-08-19 06:22:37",12961,"2.99",4529,7,4
125,"Cassidy Wyoming","2005-08-19 06:22:48",12962,"2.99",575,5,8
331,"Forward Temple","2005-08-19 06:26:04",12963,"2.99",1521,6,4
625,"None Spiking","2005-08-19 06:29:13",12964,"0.99",2854,3,3
938,"Velvet Terminator","2005-08-19 06:33:00",12965,"4.99",4308,3,3
702,"Pulp Beverly","2005-08-19 06:37:48",12966,"2.99",3196,4,7
746,"Rouge Squad","2005-08-19 06:37:51",12967,"0.99",3404,3,6
683,"Pity Bound","2005-08-19 06:38:18",12968,"4.99",3108,5,1
43,"Atlantis Cause","2005-08-19 06:38:59",12969,"2.99",191,6,6
767,"Scalawag Duck","2005-08-19 06:42:43",12971,"4.99",3504,6,4
270,"Earth Vision","2005-08-19 06:43:28",12972,"0.99",1218,7,8
25,"Angels Life","2005-08-19 06:48:11",12973,"2.99",128,3,3
786,"Shepherd Midsummer","2005-08-19 06:51:02",12974,"0.99",3599,7,6
726,"Reservoir Adaptation","2005-08-19 06:51:19",12975,"2.99",3300,7,6
12,"Alaska Phantom","2005-08-19 06:52:58",12976,"0.99",66,6,7
436,"Hours Rage","2005-08-19 06:55:33",12977,"0.99",2004,4,8
715,"Range Moonwalker","2005-08-19 06:57:27",12978,"4.99",3252,3,1
272,"Edge Kissing","2005-08-19 07:00:35",12979,"4.99",1227,5,2
403,"Harry Idaho","2005-08-19 07:03:14",12980,"4.99",1854,5,7
856,"Streetcar Intentions","2005-08-19 07:04:00",12981,"4.99",3925,5,2
279,"Elizabeth Shane","2005-08-19 07:06:34",12982,"4.99",1258,7,2
90,"Boulevard Mob","2005-08-19 07:06:51",12983,"0.99",406,3,9
915,"Truman Crazy","2005-08-19 07:06:51",12984,"4.99",4211,7,3
898,"Tourist Pelican","2005-08-19 07:08:05",12985,"4.99",4133,4,5
253,"Drifter Commandments","2005-08-19 07:09:36",12986,"4.99",1145,5,3
800,"Sinners Atlantis","2005-08-19 07:11:44",12987,"2.99",3665,7,1
644,"Oscar Gold","2005-08-19 07:19:04",12989,"2.99",2929,7,2
396,"Hanging Deep","2005-08-19 07:20:39",12990,"4.99",1825,5,2
481,"Jekyll Frogmen","2005-08-19 07:21:24",12991,"2.99",2227,4,2
663,"Patient Sister","2005-08-19 07:23:06",12992,"0.99",3022,7,4
918,"Twisted Pirates","2005-08-19 07:24:03",12993,"4.99",4225,4,7
834,"Spoilers Hellfighters","2005-08-19 07:26:10",12994,"0.99",3809,4,1
449,"Identity Lover","2005-08-19 07:26:30",12995,"2.99",2069,4,6
972,"Whisperer Giant","2005-08-19 07:31:32",12996,"4.99",4445,4,6
363,"Go Purple","2005-08-19 07:31:46",12997,"0.99",1661,3,5
500,"Kiss Glory","2005-08-19 07:32:16",12998,"4.99",2301,5,5
143,"Chill Luck","2005-08-19 07:34:53",12999,"0.99",661,6,7
509,"Language Cowboy","2005-08-19 07:36:42",13000,"0.99",2341,5,3
551,"Maiden Home","2005-08-19 07:36:44",13001,"4.99",2505,3,3
850,"Story Side","2005-08-19 07:37:58",13002,"0.99",3892,7,7
753,"Rush Goodfellas","2005-08-19 07:39:29",13003,"0.99",3431,3,4
168,"Comancheros Enemy","2005-08-19 07:40:08",13004,"0.99",771,5,1
748,"Rugrats Shakespeare","2005-08-19 07:45:42",13005,"0.99",3417,4,1
693,"Potter Connecticut","2005-08-19 07:47:16",13006,"2.99",3157,5,2
931,"Valentine Vanishing","2005-08-19 07:47:43",13007,"0.99",4280,7,7
147,"Chocolat Harry","2005-08-19 07:50:35",13009,"0.99",677,5,2
181,"Contact Anonymous","2005-08-19 07:52:21",13010,"2.99",825,7,8
435,"Hotel Happiness","2005-08-19 07:53:58",13011,"4.99",1998,6,5
369,"Goodfellas Salute","2005-08-19 07:54:59",13012,"4.99",1690,4,7
184,"Core Suit","2005-08-19 07:55:51",13013,"2.99",841,3,7
745,"Roses Treasure","2005-08-19 07:56:08",13014,"4.99",3400,5,2
759,"Salute Apollo","2005-08-19 07:56:51",13015,"2.99",3461,4,9
680,"Pinocchio Simon","2005-08-19 07:57:14",13016,"4.99",3095,4,4
467,"Intrigue Worst","2005-08-19 08:02:24",13017,"0.99",2160,6,7
460,"Innocent Usual","2005-08-19 08:04:50",13018,"4.99",2122,3,7
620,"Nemo Campus","2005-08-19 08:07:43",13019,"2.99",2827,5,1
982,"Women Dorado","2005-08-19 08:07:50",13020,"0.99",4501,4,9
274,"Egg Igby","2005-08-19 08:08:04",13021,"2.99",1242,4,7
344,"Fury Murder","2005-08-19 08:13:54",13023,"0.99",1566,3,8
641,"Orange Grapes","2005-08-19 08:19:21",13024,"0.99",2917,4,8
664,"Patriot Roman","2005-08-19 08:22:45",13026,"2.99",3026,6,2
821,"Sorority Queen","2005-08-19 08:25:16",13027,"0.99",3756,6,6
468,"Invasion Cyclone","2005-08-19 08:27:23",13028,"2.99",2165,5,5
723,"Reign Gentlemen","2005-08-19 08:28:04",13029,"2.99",3283,3,3
573,"Microcosmos Paradise","2005-08-19 08:28:11",13030,"2.99",2614,6,5
333,"Freaky Pocus","2005-08-19 08:30:04",13031,"2.99",1525,7,4
809,"Slipper Fidelity","2005-08-19 08:31:50",13032,"0.99",3699,5,4
367,"Goldmine Tycoon","2005-08-19 08:34:39",13033,"0.99",1682,6,9
220,"Deer Virginian","2005-08-19 08:41:29",13034,"2.99",990,7,1
890,"Tights Dawn","2005-08-19 08:46:45",13035,"0.99",4082,5,3
321,"Flash Wars","2005-08-19 08:48:37",13036,"4.99",1469,3,3
12,"Alaska Phantom","2005-08-19 08:53:57",13037,"0.99",65,6,9
481,"Jekyll Frogmen","2005-08-19 08:55:16",13038,"2.99",2226,4,6
425,"Holy Tadpole","2005-08-19 08:55:19",13039,"0.99",1952,6,1
894,"Tomatoes Hellfighters","2005-08-19 09:04:24",13040,"0.99",4113,6,4
346,"Galaxy Sweethearts","2005-08-19 09:05:38",13041,"4.99",1576,4,8
233,"Disciple Mother","2005-08-19 09:06:08",13042,"0.99",1047,3,3
5,"African Egg","2005-08-19 09:07:13",13043,"2.99",24,6,8
176,"Congeniality Quest","2005-08-19 09:14:31",13044,"0.99",809,6,1
86,"Boogie Amelie","2005-08-19 09:17:35",13045,"4.99",389,6,4
215,"Dawn Pond","2005-08-19 09:21:10",13046,"4.99",965,4,7
594,"Montezuma Command","2005-08-19 09:24:49",13047,"0.99",2704,6,5
231,"Dinosaur Secretary","2005-08-19 09:25:06",13048,"2.99",1029,7,9
896,"Tootsie Pilot","2005-08-19 09:25:40",13049,"0.99",4122,3,8
805,"Sleepless Monsoon","2005-08-19 09:31:23",13050,"4.99",3682,5,7
886,"Theory Mermaid","2005-08-19 09:31:33",13051,"0.99",4064,5,9
666,"Paycheck Wait","2005-08-19 09:31:42",13052,"4.99",3036,4,9
444,"Hustler Party","2005-08-19 09:31:48",13053,"4.99",2044,3,9
654,"Panky Submarine","2005-08-19 09:34:02",13054,"4.99",2983,4,4
783,"Shane Darkness","2005-08-19 09:36:28",13055,"2.99",3580,5,5
193,"Crossroads Casualties","2005-08-19 09:40:05",13057,"2.99",876,5,9
531,"Lose Inch","2005-08-19 09:40:53",13058,"0.99",2437,3,7
834,"Spoilers Hellfighters","2005-08-19 09:42:01",13059,"0.99",3810,4,2
112,"Calendar Gunfight","2005-08-19 09:43:25",13060,"4.99",507,4,9
159,"Closer Bang","2005-08-19 09:43:39",13061,"4.99",730,5,5
389,"Gunfighter Mussolini","2005-08-19 09:44:17",13062,"2.99",1790,3,8
266,"Dynamite Tarzan","2005-08-19 09:45:41",13063,"0.99",1192,4,5
897,"Torque Bound","2005-08-19 09:46:53",13064,"4.99",4131,3,2
411,"Heavenly Gun","2005-08-19 09:48:52",13065,"4.99",1887,5,3
816,"Snowman Rollercoaster","2005-08-19 09:50:39",13066,"0.99",3730,3,3
838,"Stagecoach Armageddon","2005-08-19 09:51:17",13067,"4.99",3825,5,6
663,"Patient Sister","2005-08-19 09:55:16",13068,"0.99",3019,7,1
81,"Blindness Gun","2005-08-19 09:55:20",13069,"4.99",368,6,5
479,"Jedi Beneath","2005-08-19 09:56:23",13070,"0.99",2214,7,5
116,"Candidate Perdition","2005-08-19 10:01:07",13071,"2.99",527,4,7
502,"Knock Warlock","2005-08-19 10:03:30",13072,"2.99",2313,4,3
188,"Crazy Home","2005-08-19 10:05:38",13073,"2.99",855,7,7
720,"Redemption Comforts","2005-08-19 10:06:53",13074,"2.99",3266,3,9
897,"Torque Bound","2005-08-19 10:10:10",13075,"4.99",4125,3,2
272,"Edge Kissing","2005-08-19 10:10:26",13076,"4.99",1226,5,3
96,"Breaking Home","2005-08-19 10:15:19",13077,"2.99",433,4,2
